index,unit2_pos,unit1_beam
9241,"[0.34047155013121383, 0.43495091938892244]",17
9242,"[0.3407092266087764, 0.4348126641779967]",17
9243,"[0.3404002471828787, 0.4342596432753519]",17
9244,"[0.340091267773869, 0.4338448776425746]",17
9245,"[0.3398773589457515, 0.43412138806442613]",17
9246,"[0.3395446118704088, 0.43412138806442613]",17
9247,"[0.3390930265647288, 0.4342596432753519]",17
9248,"[0.337857108894914, 0.4342596432753519]",17
9249,"[0.33704900889822204, 0.43412138806442613]",17
9250,"[0.3363359794655345, 0.4337066224120016]",17
9251,"[0.3354328088541745, 0.4332918567399298]",17
9252,"[0.33462470884059464, 0.4332918567399298]",17
9253,"[0.33393544707424, 0.4334301119901501]",17
9254,"[0.33334125588877767, 0.4339831328535004]",17
9255,"[0.3328659029336526, 0.4348126641779967]",17
9256,"[0.3328659029336526, 0.43495091938892244]",17
9257,"[0.3327470647033153, 0.43522742985006846]",17
9258,"[0.3326282264560901, 0.4350891745998482]",17
9259,"[0.33253315587519783, 0.4348126641779967]",17
9260,"[0.33243808527741764, 0.43412138806442613]",17
9261,"[0.3323667823290825, 0.4332918567399298]",17
9262,"[0.3323192470470803, 0.4321858150132293]",17
9263,"[0.3322954793976353, 0.4334301119901501]",17
9264,"[0.3318676617414003, 0.4334301119901501]",17
9265,"[0.3315586823155027, 0.4334301119901501]",17
9266,"[0.33134477348738517, 0.43356836720107583]",17
9267,"[0.331273470555938, 0.4337066224120016]",17
9268,"[0.33129723820538304, 0.4339831328535004]",17
9269,"[0.3314636117346104, 0.4342596432753519]",17
9270,"[0.3317963587930652, 0.4342596432753519]",17
9271,"[0.3317725911436201, 0.43412138806442613]",17
9272,"[0.33167752056272787, 0.4339831328535004]",17
9273,"[0.3315111470335005, 0.4338448776425746]",17
9274,"[0.33129723820538304, 0.4338448776425746]",17
9275,"[0.33098825877948534, 0.4338448776425746]",17
9276,"[0.33060797642214046, 0.4338448776425746]",17
9277,"[0.3301801587659055, 0.4338448776425746]",17
9278,"[0.33008508818501325, 0.4339831328535004]",17
9279,"[0.3300137852366781, 0.43412138806442613]",17
9280,"[0.32996624993778806, 0.4342596432753519]",17
9281,"[0.32991871465578587, 0.4345361537364979]",17
9282,"[0.3298949469894529, 0.43467440894742365]",17
9283,"[0.3298711793568958, 0.43495091938892244]",17
9284,"[0.3295621999309981, 0.4350891745998482]",17
9285,"[0.32908684697587304, 0.43522742985006846]",17
9286,"[0.32877786756686334, 0.4353656850609942]",17
9287,"[0.328659029336526, 0.43522742985006846]",17
9288,"[0.3287303322679732, 0.4350891745998482]",17
9289,"[0.3288016352163084, 0.43467440894742365]",17
9290,"[0.3288016352163084, 0.4348126641779967]",17
9291,"[0.3287540999174183, 0.4345361537364979]",17
9292,"[0.3287065646185282, 0.43356836720107583]",17
9293,"[0.32863526168708096, 0.43204755980230347]",17
9294,"[0.32854019108930077, 0.42997373152053364]",17
9295,"[0.3284213528589635, 0.42734688235576623]",17
9296,"[0.3291106146253181, 0.42582607493734664]",17
9297,"[0.3297761087591156, 0.42499654363249756]",17
9298,"[0.3307743499513679, 0.4248582883822773]",17
9299,"[0.3321053382189629, 0.42554956449584785]",17
9300,"[0.3337690735450126, 0.4270703718946202]",17
9301,"[0.3357655559295172, 0.4292824554069631]",17
9302,"[0.3372629177094516, 0.43025024194238515]",17
9303,"[0.33890288538605634, 0.43149453891930595]",17
9304,"[0.34021010600420626, 0.4321858150132293]",17
9305,"[0.34120834719645854, 0.4327388358765795]",17
9306,"[0.34189760897970106, 0.4327388358765795]",17
9307,"[0.3422541236876009, 0.432462325454728]",17
9308,"[0.34227789133704595, 0.4316327941302317]",17
9309,"[0.3416361648526935, 0.4290059449654643]",17
9310,"[0.3410657413166762, 0.42582607493734664]",17
9311,"[0.3408518324885587, 0.4230609705616534]",17
9312,"[0.3410182060177861, 0.4207106318383848]",17
9313,"[0.34151732662235623, 0.41891331397846643]",17
9314,"[0.3424204972168283, 0.4175307617906199]",17
9315,"[0.3436564148866431, 0.41670123046612356]",17
9316,"[0.3442743737215505, 0.4173925065403996]",17
9317,"[0.3460807149273826, 0.41766901700154563]",17
9318,"[0.3476969149545423, 0.4178072722124714]",17
9319,"[0.34912297380302953, 0.4179455274430444]",17
9320,"[0.3503588914728443, 0.41808378265397017]",17
9321,"[0.35142843561343173, 0.41808378265397017]",17
9322,"[0.3523078385753467, 0.4179455274430444]",17
9323,"[0.35302086799114635, 0.4178072722124714]",17
9324,"[0.35340115034849123, 0.4175307617906199]",17
9325,"[0.3541141797811788, 0.416286464813699]",17
9326,"[0.3544231591901886, 0.41587169914162725]",17
9327,"[0.3547321386160862, 0.41545693348920276]",17
9328,"[0.3550173503756509, 0.4151804230673512]",17
9329,"[0.3552787945026585, 0.4149039126062052]",17
9330,"[0.35530256215210354, 0.415042167817131]",17
9331,"[0.3543993915407435, 0.41545693348920276]",17
9332,"[0.3527594238641388, 0.416286464813699]",17
9333,"[0.35199885914944906, 0.4168394856770493]",17
9334,"[0.3512858297336494, 0.4175307617906199]",17
9335,"[0.3506203355998519, 0.4182220378648959]",17
9336,"[0.35031135617395426, 0.4193280796505382]",16
9337,"[0.35028758854139713, 0.41988110047459404]",17
9338,"[0.3481960355591124, 0.4204341213772388]",17
9339,"[0.34408423254287807, 0.42084888704931056]",17
9340,"[0.33790464419380406, 0.4212636526820878]",17
9341,"[0.3297048058107805, 0.4215401631235866]",17
9342,"[0.32794599990383844, 0.4218166735847326]",17
9343,"[0.3203403527062772, 0.4220931840262314]",17
9344,"[0.29728573465291885, 0.42319922577257924]",17
9345,"[0.2895374815755753, 0.4236139914250037]",17
9346,"[0.2817654608487866, 0.42402875705778104]",17
9347,"[0.2739459048399958, 0.4245817779604258]",17
9348,"[0.2670532870582342, 0.4254113092456276]",17
9349,"[0.2638208870039149, 0.4256878197067736]",17
9350,"[0.2615867281418478, 0.4259643301482724]",17
9351,"[0.260350810472033, 0.4265173510312699]",17
9352,"[0.2600893663619134, 0.4270703718946202]",17
9353,"[0.2608499310766031, 0.4278999032191165]",18
9354,"[0.2625849693341001, 0.4287294345436128]",18
9355,"[0.26467652231638483, 0.4309415180166612]",18
9356,"[0.26512810762206485, 0.4316327941302317]",18
9357,"[0.26565099585919205, 0.43190930455208326]",18
9358,"[0.26619765176265225, 0.43204755980230347]",18
9359,"[0.2667918429481146, 0.43204755980230347]",19
9360,"[0.26745733706502417, 0.4316327941302317]",19
9361,"[0.26817036649771175, 0.4309415180166612]",18
9362,"[0.2680990635493766, 0.4306650075948097]",18
9363,"[0.26890716356295646, 0.43080326280573544]",18
9364,"[0.26895469886184653, 0.4309415180166612]",19
9365,"[0.268265437078604, 0.43107977326688146]",18
9366,"[0.26681561059755965, 0.4313562837083802]",19
9367,"[0.2646052193680497, 0.4316327941302317]",18
9368,"[0.21393259495630662, 0.4256878197067736]",19
9369,"[0.20829966249380485, 0.4248582883822773]",19
9370,"[0.20378380947078062, 0.42430526751892705]",19
9371,"[0.20026619765689657, 0.42444352274950004]",19
9372,"[0.1976992917194868, 0.4229227153114332]",18
9373,"[0.19610685934177216, 0.42140190791266086]",18
9374,"[0.1957741122833174, 0.41877505874789345]",17
9375,"[0.1970337975856893, 0.4175307617906199]",17
9376,"[0.19926795644775638, 0.416286464813699]",17
9377,"[0.19903027998708178, 0.416009954352553]",17
9378,"[0.20157341827504652, 0.4173925065403996]",17
9379,"[0.2029044065257536, 0.41711599613819533]",17
9380,"[0.20428293007535073, 0.41614820960277327]",17
9381,"[0.205732756573283, 0.41435089174285494]",17
9382,"[0.20720635072066035, 0.41200055301958627]",17
9383,"[0.20991586252096453, 0.4056408129240564]",17
9384,"[0.21179350667513178, 0.4009401354775191]",17
9385,"[0.2130294243449466, 0.3977602654297542]",16
9386,"[0.21369491847874408, 0.39637771324190757]",16
9387,"[0.21371868612818912, 0.3965159684724806]",15
9388,"[0.21314826257528388, 0.39817503110182595]",15
9389,"[0.21198364785380422, 0.4014931563408694]",16
9390,"[0.21122308313911448, 0.4039817502750638]",16
9391,"[0.20875124779948487, 0.4128300843440826]",17
9392,"[0.2069686742430978, 0.41988110047459404]",17
9393,"[0.2058515948036203, 0.42527305403470184]",17
9394,"[0.20542377714738536, 0.4287294345436128]",18
9395,"[0.20566145362494787, 0.43052675236423665]",18
9396,"[0.20658839188575293, 0.43052675236423665]",18
9397,"[0.20780054190612268, 0.42776164796889626]",18
9398,"[0.2102723772457523, 0.42001935572481425]",17
9399,"[0.21229262727970188, 0.41352136041835863]",17
9400,"[0.21378998905963634, 0.4081294068582508]",17
9401,"[0.21481199790133365, 0.403843495064138]",17
9402,"[0.2153348861553488, 0.40080188026659336]",17
9403,"[0.2154537243856861, 0.39914281761760073]",17
9404,"[0.21509720967778628, 0.4012166458993706]",16
9405,"[0.21485953320022375, 0.403152218989862]",16
9406,"[0.2147169273204414, 0.40522604727163186]",17
9407,"[0.21469315967099636, 0.40743813078397473]",16
9408,"[0.21474069496988646, 0.4095119590460974]",17
9409,"[0.21490706849911384, 0.411862297769366]",17
9410,"[0.2151685126261214, 0.4140743813210034]",17
9411,"[0.21642819792849333, 0.41476565739527943]",17
9412,"[0.21721253030951604, 0.4149039126062052]",17
9413,"[0.21797309502420578, 0.4149039126062052]",17
9414,"[0.2187574273883406, 0.41462740216470645]",17
9415,"[0.21951799210303033, 0.4142126365319292]",17
9416,"[0.220278556834608, 0.4136596156292844]",17
9417,"[0.2208489803706253, 0.4133831052074329]",17
9418,"[0.22134810095830748, 0.41324484997685984]",17
9419,"[0.2217521509650974, 0.4131065947659341]",17
9420,"[0.22203736274155003, 0.41296833955500833]",17
9421,"[0.2222512715696675, 0.41296833955500833]",17
9422,"[0.2223701098000048, 0.41296833955500833]",17
9423,"[0.22239387744944986, 0.4131065947659341]",17
9424,"[0.22232257451800264, 0.41324484997685984]",17
9425,"[0.22234634215055976, 0.4133831052074329]",17
9426,"[0.2222988068685576, 0.4136596156292844]",17
9427,"[0.2222512715696675, 0.41379787087950465]",17
9428,"[0.2222037362707774, 0.4139361260904304]",17
9429,"[0.22215620097188732, 0.4140743813210034]",17
9430,"[0.22210866568988516, 0.4140743813210034]",17
9431,"[0.22203736274155003, 0.4142126365319292]",17
9432,"[0.22201359509210497, 0.41435089174285494]",17
9433,"[0.22198982744265994, 0.4144891469537807]",17
9434,"[0.22194229214376984, 0.4144891469537807]",17
9435,"[0.22187098921232262, 0.41462740216470645]",17
9436,"[0.2217996862639875, 0.41462740216470645]",17
9437,"[0.2216808480336502, 0.41462740216470645]",17
9438,"[0.2214669392055327, 0.4144891469537807]",17
9439,"[0.2212767980268603, 0.4144891469537807]",17
9440,"[0.22108665684818785, 0.41462740216470645]",17
9441,"[0.2208965156695154, 0.41462740216470645]",17
9442,"[0.22073014212340009, 0.41462740216470645]",17
9443,"[0.22058753624361774, 0.41476565739527943]",17
9444,"[0.2204449303638354, 0.41476565739527943]",17
9445,"[0.22030232446716513, 0.41476565739527943]",17
9446,"[0.2192803156254678, 0.4144891469537807]",17
9447,"[0.21996957740871034, 0.4149039126062052]",17
9448,"[0.21787802442642562, 0.41462740216470645]",17
9449,"[0.2130294243449466, 0.4136596156292844]",17
9450,"[0.20537624184849526, 0.412138808230512]",17
9451,"[0.1949422446202925, 0.4099267247378164]",16
9452,"[0.16791842943048219, 0.4039817502750638]",17
9453,"[0.15986119694412887, 0.4021844324544399]",17
9454,"[0.15648619099313923, 0.40107839068844486]",17
9455,"[0.1578171792607342, 0.4009401354775191]",16
9456,"[0.16380662641424787, 0.4014931563408694]",16
9457,"[0.1745020677863461, 0.4027374533374375]",16
9458,"[0.17507249132236344, 0.4027374533374375]",16
9459,"[0.1962494652215545, 0.40522604727163186]",16
9460,"[0.2126491419876017, 0.4071616203621232]",16
9461,"[0.2242715216036171, 0.40854417254996983]",16
9462,"[0.23111660406960066, 0.40937370383517163]",16
9463,"[0.23318438940244035, 0.40965021429631765]",17
9464,"[0.23294671294176575, 0.40965021429631765]",16
9465,"[0.22824071874006907, 0.40882068297182134]",16
9466,"[0.22408138042494466, 0.40826766210847104]",16
9467,"[0.22046869801328045, 0.40785289643639927]",16
9468,"[0.21740267148818848, 0.40743813078397473]",16
9469,"[0.21488330084966878, 0.407299875573049]",16
9470,"[0.2126966772864918, 0.407299875573049]",17
9471,"[0.2121500213830316, 0.40757638599490054]",16
9472,"[0.2116746684447945, 0.40785289643639927]",16
9473,"[0.21176973902568674, 0.407991151647325]",16
9474,"[0.21205495080213935, 0.4081294068582508]",16
9475,"[0.21253030375726442, 0.40826766210847104]",16
9476,"[0.21324333317306407, 0.4084059173193968]",16
9477,"[0.2140514331866439, 0.40854417254996983]",17
9478,"[0.2147644626193315, 0.4086824277608956]",17
9479,"[0.21535865380479385, 0.40882068297182134]",17
9480,"[0.21581023909358593, 0.40882068297182134]",17
9481,"[0.21609545087003854, 0.40882068297182134]",17
9482,"[0.21626182439926595, 0.40882068297182134]",17
9483,"[0.21630935969815604, 0.40882068297182134]",17
9484,"[0.2163568949970461, 0.40854417254996983]",17
9485,"[0.2157864714610288, 0.4092354486242459]",17
9486,"[0.2156200979149135, 0.4086824277608956]",17
9487,"[0.21557256263291133, 0.4077146412254735]",17
9488,"[0.2156200979149135, 0.4060555785961282]",16
9489,"[0.21621428910037585, 0.4037052398728595]",16
9490,"[0.21604791557114844, 0.403843495064138]",16
9491,"[0.21626182439926595, 0.403152218989862]",16
9492,"[0.21685601558472828, 0.40163141159108967]",16
9493,"[0.21787802442642562, 0.39941932807874675]",16
9494,"[0.2192565479929107, 0.39637771324190757]",15
9495,"[0.21992204210982025, 0.39485690584313526]",15
9496,"[0.22158577743587002, 0.3896032075136004]",15
9497,"[0.22322574511247473, 0.38407299874256684]",15
9498,"[0.2247944098407443, 0.378128024338756]",15
9499,"[0.2262917716375667, 0.37176828426287334]",14
9500,"[0.22776536578494402, 0.36513203370619746]",14
9501,"[0.22916765698398622, 0.35794276232546574]",13
9502,"[0.23087892760892606, 0.3489561730848157]",12
9503,"[0.22603032751055913, 0.34439375084920415]",12
9504,"[0.22134810095830748, 0.34176690168443674]",12
9505,"[0.21680848030272612, 0.3407991151883092]",12
9506,"[0.21243523315948423, 0.34176690168443674]",12
9507,"[0.20822835954546973, 0.34453200606012996]",12
9508,"[0.2041640918450134, 0.34909442829574144]",12
9509,"[0.2068498359958726, 0.3459145582479765]",12
9510,"[0.20570898892383796, 0.34964744917873897]",12
9511,"[0.204829585961923, 0.35324208487892844]",12
9512,"[0.2042116271270156, 0.35697497579004367]",12
9513,"[0.20385511241911575, 0.3607078667208062]",12
9514,"[0.20376004182133559, 0.36430250242099566]",12
9515,"[0.2039264153674509, 0.3680353933124636]",12
9516,"[0.20435423302368586, 0.3716300290519476]",13
9517,"[0.20525740361815795, 0.3761924512482646]",13
9518,"[0.20587536245306534, 0.3771602377836867]",13
9519,"[0.20525740361815795, 0.37729849299461243]",14
9520,"[0.20335599181454567, 0.3766072169203364]",14
9521,"[0.2002186623580065, 0.37522466471284255]",14
9522,"[0.1988876740904115, 0.37522466471284255]",14
9523,"[0.19613062699121722, 0.3750864095019168]",14
9524,"[0.19346865047291517, 0.37522466471284255]",14
9525,"[0.19090174453550537, 0.3753629199630628]",14
9526,"[0.18845367684532083, 0.37577768559584007]",14
9527,"[0.1861244474023615, 0.37633070645919037]",14
9528,"[0.18389028854029443, 0.3770219825727609]",14
9529,"[0.1822503208636897, 0.37757500343611117]",14
9530,"[0.18077672671631237, 0.3784045347606075]",14
9531,"[0.17963587964427777, 0.37909581085453076]",14
9532,"[0.17878024433180784, 0.37964883175717556]",14
9533,"[0.17823358844523557, 0.3803401078314516]",14
9534,"[0.1780196796171181, 0.3808931286948019]",14
9535,"[0.17809098254856529, 0.38144614957779943]",14
9536,"[0.17811475019801035, 0.3819991704804442]",14
9537,"[0.1785425678542453, 0.38213742569137]",14
9538,"[0.17892285021159018, 0.3824139361132215]",14
9539,"[0.17930313256893504, 0.3825521913437945]",14
9540,"[0.17963587964427777, 0.382828701765646]",14
9541,"[0.18025383847918516, 0.38296695701586625]",14
9542,"[0.18053905023874986, 0.3831052122071448]",14
9543,"[0.18070542376797724, 0.3833817226682908]",14
9544,"[0.18058658553763995, 0.3836582330901423]",14
9545,"[0.1803964443589675, 0.38379648830106805]",14
9546,"[0.18018253553085004, 0.3839347435119938]",14
9547,"[0.1798973237543974, 0.38407299874256684]",14
9548,"[0.17958834434538767, 0.3842112539534926]",15
9549,"[0.17923182963748785, 0.38434950920371286]",14
9550,"[0.17930313256893504, 0.38434950920371286]",15
9551,"[0.17930313256893504, 0.38434950920371286]",15
9552,"[0.17927936491949, 0.38434950920371286]",15
9553,"[0.17925559728693288, 0.38434950920371286]",14
9554,"[0.17925559728693288, 0.38434950920371286]",15
9555,"[0.17925559728693288, 0.3842112539534926]",15
9556,"[0.17925559728693288, 0.3842112539534926]",15
9557,"[0.17918429433859775, 0.38407299874256684]",15
9558,"[0.17918429433859775, 0.38407299874256684]",15
9559,"[0.17925559728693288, 0.3842112539534926]",15
9560,"[0.17942197081616026, 0.3842112539534926]",14
9561,"[0.17968341492627993, 0.3842112539534926]",15
9562,"[0.1800399296510677, 0.3842112539534926]",15
9563,"[0.18046774730730264, 0.3842112539534926]",14
9564,"[0.18091933259609472, 0.3842112539534926]",14
9565,"[0.17811475019801035, 0.38379648830106805]",14
9566,"[0.17552407662804342, 0.3833817226682908]",14
9567,"[0.17312354423674897, 0.3831052122071448]",14
9568,"[0.17091315302412693, 0.382828701765646]",14
9569,"[0.1688929029732894, 0.38269044655472023]",14
9570,"[0.16708656176745731, 0.3825521913437945]",14
9571,"[0.16556543233807783, 0.38379648830106805]",14
9572,"[0.1653277558605153, 0.38642333746583546]",14
9573,"[0.1652802205616252, 0.3886354209781784]",15
9574,"[0.16542282644140754, 0.3904327388380967]",15
9575,"[0.1657793411661953, 0.39195354623686907]",15
9576,"[0.1663022294033225, 0.3930595879832169]",15
9577,"[0.1670152588360101, 0.39375086409678745]",15
9578,"[0.16684888528989478, 0.39375086409678745]",15
9579,"[0.16732423824501982, 0.3933360984443629]",15
9580,"[0.16820364120693482, 0.39319784319414264]",15
9581,"[0.1694870941756397, 0.39292133277229113]",15
9582,"[0.1711270618353565, 0.3927830775613654]",15
9583,"[0.17317107951875113, 0.3926448223504396]",15
9584,"[0.17559537955949064, 0.3925065671198666]",15
9585,"[0.178423729623908, 0.3925065671198666]",15
9586,"[0.18037267670952245, 0.3927830775613654]",15
9587,"[0.18179873555800968, 0.3925065671198666]",15
9588,"[0.18279697675026196, 0.3925065671198666]",15
9589,"[0.18343870323461442, 0.3927830775613654]",15
9590,"[0.1836526120627319, 0.3933360984443629]",15
9591,"[0.18348623853350451, 0.3940273745382862]",15
9592,"[0.1829395826300443, 0.394995161054061]",15
9593,"[0.1824642296918072, 0.3969307341445524]",15
9594,"[0.18227408851313476, 0.39941932807874675]",15
9595,"[0.1822503208636897, 0.4014931563408694]",15
9596,"[0.18239292674347204, 0.4030139637789362]",15
9597,"[0.18267813851992468, 0.4042582607362098]",15
9598,"[0.18310595617615963, 0.4050877920607061]",15
9599,"[0.183700147361622, 0.40550255771313065]",16
9600,"[0.18469838855387427, 0.40550255771313065]",15
9601,"[0.18503113561232903, 0.40522604727163186]",15
9602,"[0.18529257973933663, 0.40494953684978036]",15
9603,"[0.18545895326856401, 0.4048112816388546]",16
9604,"[0.18557779151578924, 0.40467302638863434]",15
9605,"[0.18560155914834636, 0.40467302638863434]",16
9606,"[0.1855540238663442, 0.40467302638863434]",16
9607,"[0.18543518561911895, 0.40467302638863434]",16
9608,"[0.18548272091800905, 0.4050877920607061]",16
9609,"[0.1855540238663442, 0.4045347711777086]",16
9610,"[0.1856253267977914, 0.4050877920607061]",16
9611,"[0.18564909444723646, 0.40660859945947847]",16
9612,"[0.1856253267977914, 0.40909719339367284]",16
9613,"[0.18557779151578924, 0.41255357388293656]",17
9614,"[0.18543518561911895, 0.419466334861464]",17
9615,"[0.1855064885674541, 0.4219549287956584]",17
9616,"[0.1856253267977914, 0.4238905018468552]",17
9617,"[0.18576793269446168, 0.4251347988237761]",17
9618,"[0.18595807387313412, 0.4256878197067736]",17
9619,"[0.18619575035069663, 0.42554956449584785]",17
9620,"[0.18648096211026133, 0.4248582883822773]",17
9621,"[0.18643342681137123, 0.4254113092456276]",17
9622,"[0.18676617388671396, 0.42444352274950004]",17
9623,"[0.18705138564627863, 0.42402875705778104]",17
9624,"[0.18726529447439613, 0.42416701230800125]",17
9625,"[0.1874316680036235, 0.4248582883822773]",17
9626,"[0.1875505062339608, 0.42610258535919815]",17
9627,"[0.18759804154973883, 0.4278999032191165]",17
9628,"[0.18766934448118605, 0.43412138806442613]",19
9629,"[0.18793078860819362, 0.4353656850609942]",18
9630,"[0.18826353566664839, 0.43619521636584324]",19
9631,"[0.1886675856734383, 0.43674823724884076]",19
9632,"[0.18914293862856338, 0.43674823724884076]",19
9633,"[0.18968959451513565, 0.43647172678769475]",19
9634,"[0.19030755335004304, 0.43578045067412424]",19
9635,"[0.19097304748384053, 0.4348126641779967]",19
9636,"[0.19102058278273062, 0.43522742985006846]",19
9637,"[0.1911394210130679, 0.43495091938892244]",19
9638,"[0.1912344916108481, 0.43467440894742365]",19
9639,"[0.1912820269097382, 0.43467440894742365]",19
9640,"[0.19132956219174035, 0.43467440894742365]",19
9641,"[0.19135332985807332, 0.4348126641779967]",19
9642,"[0.19132956219174035, 0.43495091938892244]",19
9643,"[0.19159100631874793, 0.4353656850609942]",19
9644,"[0.19192375337720272, 0.4355039402522727]",19
9645,"[0.19228026810199048, 0.4356421954631985]",19
9646,"[0.19266055045933533, 0.43578045067412424]",19
9647,"[0.19306460046612525, 0.43605696113527026]",19
9648,"[0.19349241812236023, 0.436333471576769]",19
9649,"[0.19396777106059734, 0.436609982037915]",19
9650,"[0.19394400342804022, 0.436609982037915]",19
9651,"[0.194276750486495, 0.43674823724884076]",19
9652,"[0.19451442696405755, 0.4368864924597665]",19
9653,"[0.19470456814273, 0.4368864924597665]",19
9654,"[0.19482340637306728, 0.4370247476706923]",19
9655,"[0.1948471740225123, 0.4370247476706923]",19
9656,"[0.19482340637306728, 0.4371630028816181]",19
9657,"[0.19479963872362224, 0.4371630028816181]",19
9658,"[0.1946094975449498, 0.4371630028816181]",19
9659,"[0.1944431240157224, 0.43730125811219106]",19
9660,"[0.19430051813594007, 0.43730125811219106]",19
9661,"[0.19420544755504782, 0.4374395133231168]",19
9662,"[0.19413414460671266, 0.4374395133231168]",19
9663,"[0.19408660930782257, 0.4374395133231168]",19
9664,"[0.19406284165837753, 0.4375777685733371]",19
9665,"[0.19415791225615772, 0.43771602378426283]",19
9666,"[0.19413414460671266, 0.4378542789951886]",19
9667,"[0.19401530635948744, 0.4379925342257616]",19
9668,"[0.193825165180815, 0.4381307894366874]",19
9669,"[0.19356372105380742, 0.4381307894366874]",19
9670,"[0.1932547416447977, 0.4379925342257616]",19
9671,"[0.19285069163800778, 0.4378542789951886]",19
9672,"[0.19266055045933533, 0.4378542789951886]",19
9673,"[0.1924228739817728, 0.4379925342257616]",19
9674,"[0.1921851975042103, 0.4381307894366874]",19
9675,"[0.19192375337720272, 0.4381307894366874]",18
9676,"[0.19170984456597315, 0.4381307894366874]",18
9677,"[0.19147216808841064, 0.4379925342257616]",18
9678,"[0.1912344916108481, 0.4378542789951886]",18
9679,"[0.1912344916108481, 0.4378542789951886]",18
9680,"[0.19142463278952054, 0.4374395133231168]",18
9681,"[0.19161477396819296, 0.4370247476706923]",18
9682,"[0.19178114749742037, 0.436609982037915]",17
9683,"[0.19194752102664775, 0.43619521636584324]",18
9684,"[0.19209012692331803, 0.43578045067412424]",17
9685,"[0.1921851975042103, 0.4353656850609942]",17
9686,"[0.19228026810199048, 0.4348126641779967]",17
9687,"[0.19223273280310038, 0.43467440894742365]",17
9688,"[0.19223273280310038, 0.43467440894742365]",17
9689,"[0.19225650045254541, 0.43467440894742365]",17
9690,"[0.19232780338399263, 0.43467440894742365]",17
9691,"[0.1924228739817728, 0.4348126641779967]",17
9692,"[0.19256547986155514, 0.4350891745998482]",17
9693,"[0.1925892475110002, 0.43495091938892244]",17
9694,"[0.19270808575822543, 0.4350891745998482]",17
9695,"[0.19280315633911768, 0.43522742985006846]",17
9696,"[0.1928744592874528, 0.4353656850609942]",17
9697,"[0.19294576221890003, 0.4355039402522727]",17
9698,"[0.19299329751779012, 0.4356421954631985]",17
9699,"[0.19301706516723516, 0.4359187059243445]",17
9700,"[0.1931596710470175, 0.4359187059243445]",17
9701,"[0.19323097399535263, 0.43619521636584324]",17
9702,"[0.19323097399535263, 0.436333471576769]",17
9703,"[0.19318343869646257, 0.436333471576769]",17
9704,"[0.19311213576501535, 0.436333471576769]",17
9705,"[0.19299329751779012, 0.43619521636584324]",17
9706,"[0.19280315633911768, 0.43605696113527026]",17
9707,"[0.1926367828098903, 0.43605696113527026]",17
9708,"[0.1924228739817728, 0.4359187059243445]",17
9709,"[0.19225650045254541, 0.4356421954631985]",17
9710,"[0.1921851975042103, 0.4355039402522727]",17
9711,"[0.1921376622053202, 0.43522742985006846]",17
9712,"[0.19216142985476523, 0.4350891745998482]",17
9713,"[0.19223273280310038, 0.43495091938892244]",17
9714,"[0.19239910633232776, 0.43495091938892244]",17
9715,"[0.19256547986155514, 0.43495091938892244]",17
9716,"[0.19270808575822543, 0.4350891745998482]",17
9717,"[0.19285069163800778, 0.43522742985006846]",17
9718,"[0.19299329751779012, 0.4355039402522727]",17
9719,"[0.19332604459313282, 0.4359187059243445]",17
9720,"[0.19337357987513498, 0.4359187059243445]",17
9721,"[0.19342111517402508, 0.4359187059243445]",17
9722,"[0.19346865047291517, 0.4359187059243445]",17
9723,"[0.19351618577180527, 0.4359187059243445]",17
9724,"[0.19358748870325249, 0.43578045067412424]",17
9725,"[0.19358748870325249, 0.43578045067412424]",17
9726,"[0.19363502400214255, 0.43605696113527026]",17
9727,"[0.19358748870325249, 0.43619521636584324]",17
9728,"[0.19356372105380742, 0.43619521636584324]",17
9729,"[0.19358748870325249, 0.436333471576769]",17
9730,"[0.19363502400214255, 0.436333471576769]",17
9731,"[0.1937300945830348, 0.43647172678769475]",17
9732,"[0.19437182106738726, 0.436609982037915]",17
9733,"[0.19456196226294764, 0.43647172678769475]",17
9734,"[0.19475210344162006, 0.43647172678769475]",17
9735,"[0.19491847697084747, 0.43619521636584324]",17
9736,"[0.19508485050007485, 0.43605696113527026]",17
9737,"[0.19525122402930223, 0.43578045067412424]",17
9738,"[0.19537006227652748, 0.4356421954631985]",17
9739,"[0.19560773873720205, 0.43578045067412424]",17
9740,"[0.1957978799158745, 0.43578045067412424]",17
9741,"[0.19594048581254478, 0.43578045067412424]",17
9742,"[0.19603555639343703, 0.4359187059243445]",17
9743,"[0.19608309169232713, 0.4359187059243445]",17
9744,"[0.19610685934177216, 0.43605696113527026]",17
9745,"[0.19613062699121722, 0.436333471576769]",17
9746,"[0.1956790416855372, 0.43605696113527026]",17
9747,"[0.1952274563798572, 0.4359187059243445]",17
9748,"[0.19479963872362224, 0.43578045067412424]",17
9749,"[0.19437182106738726, 0.4356421954631985]",17
9750,"[0.19358748870325249, 0.43578045067412424]",17
9751,"[0.1937063269504777, 0.43578045067412424]",17
9752,"[0.19356372105380742, 0.4359187059243445]",17
9753,"[0.19351618577180527, 0.43605696113527026]",17
9754,"[0.19349241812236023, 0.43619521636584324]",17
9755,"[0.19356372105380742, 0.436333471576769]",17
9756,"[0.19368255930103265, 0.43647172678769475]",17
9757,"[0.19384893283026006, 0.43647172678769475]",17
9758,"[0.19413414460671266, 0.43674823724884076]",17
9759,"[0.19411037695726763, 0.4368864924597665]",17
