index,unit2_pos,unit1_beam
502,"[0.3296572705287783, 0.3800635973703056]",14
8380,"[0.2181394685534332, 0.2976634867860356]",9
5877,"[0.27306650187808085, 0.37729849299461243]",15
6194,"[0.27137899890258604, 0.5719618415503105]",25
1622,"[0.5432333507602971, 0.35821927278661175]",15
10079,"[0.36267053287210227, 0.45610396791798746]",17
7370,"[0.2382468983289248, 0.46439928106471423]",20
71,"[0.31520654084834554, 0.4877644131061221]",19
9902,"[0.22384370394738215, 0.44020461771845726]",17
4749,"[0.34774445025343237, 0.4139361260904304]",16
2131,"[0.4819841232067931, 0.13231024471485078]",9
3505,"[0.6768075295967483, 0.415042167817131]",16
9296,"[0.3291106146253181, 0.42582607493734664]",17
3664,"[0.7912962874994052, 0.3550394027388468]",15
3551,"[0.7726149165724009, 0.2939305958749204]",15
197,"[0.27862813139224746, 0.4424167012308001]",19
8920,"[0.35858249750531296, 0.41476565739527943]",17
2316,"[0.4013642629599301, 0.3940273745382862]",16
6499,"[0.16592194704597765, 0.46052813494267325]",20
6269,"[0.27862813139224746, 0.36679109635519]",12
9208,"[0.3394020059906264, 0.4295589658288146]",17
8658,"[0.2163568949970461, 0.4095119590460974]",16
7489,"[0.24112278365845638, 0.3879441448646078]",12
3687,"[0.795122878739187, 0.37052398726630525]",15
10927,"[0.2763464372312903, 0.15567537673661147]",2
9385,"[0.2130294243449466, 0.3977602654297542]",16
8137,"[0.160788135188046, 0.407991151647325]",17
118,"[0.2996387317622112, 0.4389603207611837]",17
2991,"[0.6028663782866415, 0.6157887460072129]",19
9491,"[0.21626182439926595, 0.403152218989862]",16
9969,"[0.313186290814396, 0.4472556339079104]",17
2484,"[0.40186338356450024, 0.2253560071691162]",12
4525,"[0.35306840329003647, 0.41614820960277327]",17
9251,"[0.3354328088541745, 0.4332918567399298]",17
2992,"[0.6008698959021369, 0.6204894234537502]",19
8096,"[0.26075486047882296, 0.40909719339367284]",16
1701,"[0.45878689927365246, 0.3355454168194799]",14
2416,"[0.4135332984794057, 0.30609705516333535]",14
4305,"[0.4498264961759391, 0.3265588275984771]",12
3789,"[0.8035128583008829, 0.17558412830840292]",12
4679,"[0.4323097399873023, 0.2651735103126991]",11
9091,"[0.39806055997416356, 0.41006497994874214]",17
633,"[0.32390549983593925, 0.578736347298265]",21
6648,"[0.20537624184849526, 0.5495644960639718]",26
5577,"[0.3571564386568257, 0.370938752938377]",15
4318,"[0.4206635927218419, 0.45140329045180294]",17
2838,"[0.6258021581096626, 0.33789575554274853]",15
621,"[0.3456528972711477, 0.40024885940324306]",14
4035,"[0.3982031658539459, 0.316604451822405]",13
9119,"[0.39941531587431567, 0.3712152633798758]",15
6098,"[0.2866853638786008, 0.4128300843440826]",16
7474,"[0.24316680135873894, 0.25632517624368034]",4
1299,"[0.3575842563130607, 0.41296833955500833]",16
8233,"[0.2242715216036171, 0.5226047283420218]",25
4426,"[0.29507534344029684, 0.6018249688785268]",24
5739,"[0.24247753957549642, 0.4060555785961282]",16
9333,"[0.35199885914944906, 0.4168394856770493]",17
10357,"[0.23808052478280947, 0.36457901284284716]",14
9249,"[0.33704900889822204, 0.43412138806442613]",17
2668,"[0.628178922851512, 0.9463569749779512]",23
6443,"[0.08525455150022454, 0.43025024194238515]",19
2841,"[0.6108523078415476, 0.3897414627245262]",15
7247,"[0.27427865189845063, 0.45914558275482664]",20
8350,"[0.16511384703239781, 0.42112539747116207]",17
11202,"[0.2739459048399958, 0.3275266141142519]",11
5129,"[0.331273470555938, 0.23779897691867719]",11
10065,"[0.3631696534597844, 0.4559657127070617]",17
6873,"[0.1438180348859815, 0.41462740216470645]",18
8887,"[0.3599847887043552, 0.4142126365319292]",17
3186,"[0.5768645719554164, 0.16286464815663765]",12
9701,"[0.19323097399535263, 0.43619521636584324]",17
4904,"[0.30674525835520233, 0.5021429558872328]",19
368,"[0.34094690306945097, 0.4149039126062052]",15
2449,"[0.42738983695748817, 0.5194248582942568]",19
4207,"[0.3414697913234661, 0.5689202267331186]",22
5653,"[0.38738888625151036, 0.34135213601236497]",15
5674,"[0.37424537718922757, 0.337480989890324]",15
454,"[0.3056281789157248, 0.40757638599490054]",15
3243,"[0.5655511717484107, 0.6651458592547962]",19
10527,"[0.21764034794886308, 0.21968754318715686]",4
5810,"[0.35751295336472555, 0.4092354486242459]",16
6689,"[0.2075866330780052, 0.41379787087950465]",17
5267,"[0.3043209583144628, 0.3257292962739808]",12
7118,"[0.2126966772864918, 0.2802433291484385]",6
10573,"[0.21169843609423952, 0.22107009539465067]",4
9671,"[0.19285069163800778, 0.4378542789951886]",19
8717,"[0.2318058658528432, 0.40965021429631765]",17
3906,"[0.798260208212614, 0.5292409788397558]",17
5049,"[0.35420925036207107, 0.3719065394737991]",15
9531,"[0.17963587964427777, 0.37909581085453076]",14
3677,"[0.7937205875401447, 0.3648555232843459]",15
10370,"[0.2415268336652463, 0.3756394303849143]",15
7682,"[0.2216333127347601, 0.29752523155546257]",7
2247,"[0.4905404762977166, 0.2665560625005457]",12
10180,"[0.3639539858408071, 0.45831605143033033]",17
3240,"[0.5643390217280411, 0.6200746578406202]",19
4381,"[0.4525360079931312, 0.19646066637632192]",9
4982,"[0.24825307790089257, 0.30277892990464467]",11
3309,"[0.5601321481140266, 0.03553159131017566]",11
10154,"[0.36354993583401723, 0.4577630305473328]",17
10288,"[0.36295574463166697, 0.4248582883822773]",17
1919,"[0.44778247849254443, 0.4309415180166612]",15
1021,"[0.26855064885505664, 0.3012581225058723]",11
3085,"[0.6175547844277488, 0.32503802019970474]",15
8415,"[0.20856110662081243, 0.47172680765637165]",21
7675,"[0.22565004515321424, 0.3047145029558415]",9
4978,"[0.2716642106790387, 0.27111848471650996]",11
5085,"[0.3170128820710656, 0.4103414903705937]",17
9318,"[0.3476969149545423, 0.4178072722124714]",17
10665,"[0.2555497456894441, 0.19604590074354467]",4
10046,"[0.36138707990339736, 0.45527443661313843]",17
2188,"[0.47093216714368297, 0.42001935572481425]",15
10407,"[0.25538337216021667, 0.3958246923785573]",16
796,"[0.3385701383276016, 0.44849993086518397]",18
1335,"[0.4345914341482595, 0.4359187059243445]",17
8237,"[0.22289299805401996, 0.5429282455269432]",26
7441,"[0.204425535972021, 0.39140052537351877]",12
9943,"[0.318510243851, 0.44863818611540424]",17
4079,"[0.33583685886096437, 0.26531176552362484]",11
8466,"[0.22973808052000352, 0.3902944836075237]",15
9529,"[0.1822503208636897, 0.37757500343611117]",14
10638,"[0.25324428387904185, 0.19964053642408688]",4
4099,"[0.2409088748303389, 0.4530623530811483]",17
7325,"[0.18148975614899995, 0.3972072445664039]",15
9419,"[0.2217521509650974, 0.4131065947659341]",17
1808,"[0.4682226553264908, 0.40204617724351416]",15
5759,"[0.29010790511159257, 0.42015761093574]",17
3561,"[0.7628464134611077, 0.28936817363930883]",14
9187,"[0.33885535010405415, 0.4278999032191165]",17
5144,"[0.3288254028657534, 0.21678418360053792]",8
1018,"[0.2823121167522468, 0.28162588135593236]",9
5994,"[0.28183676379712175, 0.3844877644146386]",15
1885,"[0.4442648666617725, 0.29863127332145767]",14
11042,"[0.2737082283624333, 0.15429282454876486]",2
11216,"[0.22978561581889362, 0.4212636526820878]",19
509,"[0.32575937634066143, 0.41697774088797507]",15
3917,"[0.804867614201035, 0.6189686160549779]",19
10778,"[0.2547891809578664, 0.2025438960500003]",4
6783,"[0.17169748538826174, 0.3526890640155782]",11
3713,"[0.7944811522548345, 0.4872113922231246]",17
8884,"[0.35905785046043803, 0.4144891469537807]",17
207,"[0.28098112848465184, 0.3875293792514778]",15
3901,"[0.7974521081990342, 0.4863818608986283]",17
5521,"[0.22586395398133172, 0.5234342596272236]",21
8585,"[0.2167847126532811, 0.4131065947659341]",16
5178,"[0.25141417502376473, 0.46163417668902107]",20
6038,"[0.33479108238670996, 0.42969722107903485]",17
8551,"[0.20273803297963824, 0.4164247200246248]",17
2804,"[0.7262917716375666, 0.03166044516848743]",11
10164,"[0.36390645054191706, 0.45734826489490826]",17
5649,"[0.3835860626442858, 0.35573067881312287]",15
1878,"[0.43875077244649596, 0.34867966264331696]",14
881,"[0.3887198745022174, 0.41545693348920276]",17
8092,"[0.26153919284295774, 0.4097884695072434]",17
4199,"[0.2637733517050248, 0.625051845709009]",24
6890,"[0.1505680467710728, 0.3962394580309818]",15
8727,"[0.28706564623594566, 0.41255357388293656]",17
1358,"[0.4365166135844289, 0.4384072998585389]",17
10438,"[0.25459903977919396, 0.3977602654297542]",16
2276,"[0.4762798878128442, 0.2752661412800497]",20
8596,"[0.22073014212340009, 0.416009954352553]",17
7479,"[0.2764415078290705, 0.2420848886931427]",3
3386,"[0.5281171269629549, 0.6943177104694419]",20
5348,"[0.35373389742383393, 0.4089589381827471]",16
4386,"[0.4455720872799224, 0.1936955619809815]",9
3460,"[0.49676759994568065, 0.42140190791266086]",17
683,"[0.363858915243027, 0.3542098714143505]",16
9647,"[0.19306460046612525, 0.43605696113527026]",19
2891,"[0.504420782425244, 0.6695700262598346]",20
87,"[0.3147074202606634, 0.43149453891930595]",17
5258,"[0.24570993962981577, 0.3069265864681844]",12
7205,"[0.2535057280060494, 0.3157749204979087]",9
11219,"[0.22809811284339881, 0.42499654363249756]",19
10427,"[0.2546465750780841, 0.3972072445664039]",16
10169,"[0.3643580358475971, 0.45762477533640705]",17
751,"[0.21497837144744897, 0.7639983409215939]",30
4453,"[0.42945762229032786, 0.2404258260441501]",28
8901,"[0.3599610210549101, 0.41462740216470645]",17
3925,"[0.8104530113646468, 0.7613714917764738]",20
10884,"[0.269596425346199, 0.16148209596879107]",2
1246,"[0.31796358796442775, 0.42223143923715717]",16
9879,"[0.18947568568701814, 0.4327388358765795]",17
5874,"[0.2725436136240657, 0.37757500343611117]",15
10096,"[0.3633122593564547, 0.4569334992228365]",17
6117,"[0.2771307695954251, 0.4131065947659341]",16
8613,"[0.22172838331565237, 0.41697774088797507]",17
3454,"[0.4984788705706205, 0.41988110047459404]",16
9127,"[0.40566620715483687, 0.46121941101694924]",17
1365,"[0.4363977753540916, 0.4375777685733371]",17
5182,"[0.2502733279517301, 0.39872805196517624]",17
3945,"[0.4304558634656922, 0.4287294345436128]",16
3751,"[0.7821219755735744, 0.3304299737205181]",15
6615,"[0.18324856205594198, 0.2707037190444382]",5
8940,"[0.3588201739828755, 0.41296833955500833]",17
2076,"[0.48032038789763126, 0.3401078390747387]",14
3395,"[0.5251461710356431, 0.6820129959897484]",20
9952,"[0.3157769644012508, 0.4476703995406877]",17
8141,"[0.1684175500350523, 0.4097884695072434]",17
9048,"[0.37868992726391665, 0.4660583437137068]",17
6043,"[0.33129723820538304, 0.43107977326688146]",17
10509,"[0.24906117793136034, 0.2643439789489083]",7
1720,"[0.7112943860874497, 0.5033872528445064]",17
2862,"[0.4927508675272265, 0.7691137840598502]",21
239,"[0.27230593716339113, 0.2980782524581074]",11
2353,"[0.4122498455107008, 0.22715332502903454]",11
6347,"[0.14636117317394623, 0.43619521636584324]",19
10151,"[0.3637163093632446, 0.4577630305473328]",17
7498,"[0.09614013405099524, 0.5148624360389981]",26
323,"[0.27054713123956114, 0.47684225079462794]",19
5767,"[0.2902267433588178, 0.4193280796505382]",17
6340,"[0.14156010837446936, 0.4518180561238747]",20
7990,"[0.2544802015488567, 0.403843495064138]",16
6667,"[0.20147834767726633, 0.5205309000209574]",25
8487,"[0.2351095688554977, 0.48320199089015786]",20
6651,"[0.20456814185180333, 0.5498410064858235]",26
1827,"[0.47197794361793743, 0.4023226876653657]",15
2376,"[0.42054475447461664, 0.47062076591002383]",17
10705,"[0.25538337216021667, 0.1992257707520151]",4
6917,"[0.15993249987557606, 0.36402599197949687]",12
4627,"[0.3370965441802242, 0.320337342713873]",12
3916,"[0.7964300993573369, 0.5302087653751779]",19
535,"[0.3257831439901065, 0.5546799391432864]",22
8936,"[0.35822598279741313, 0.4128300843440826]",17
9415,"[0.21951799210303033, 0.4142126365319292]",17
7625,"[0.20991586252096453, 0.2451265035299819]",3
2832,"[0.674026714831221, 0.16742707035295468]",12
10696,"[0.2544326662499666, 0.19881100511923783]",4
393,"[0.3459856443464904, 0.4225079496590087]",16
4262,"[0.2871369491842808, 0.5597953822618955]",21
3594,"[0.7672909635526847, 0.30623531039390833]",15
7473,"[0.23178209820339815, 0.2610258537295121]",4
2000,"[0.3922137186835443, 0.3289091663217457]",12
5358,"[0.3688263535717312, 0.41697774088797507]",17
9487,"[0.21557256263291133, 0.4077146412254735]",17
10025,"[0.3614583828517325, 0.45914558275482664]",17
4377,"[0.4447164519505646, 0.22742983549018056]",11
1027,"[0.2512240338450923, 0.33513065116705537]",12
4654,"[0.35675238865003583, 0.519010092622185]",20
3512,"[0.7164519655948263, 0.3959629475698358]",16
10212,"[0.3640252887722544, 0.457486520105834]",17
2157,"[0.4714550553808102, 0.3503387252923095]",14
9360,"[0.26745733706502417, 0.4316327941302317]",19
3481,"[0.49973855587299243, 0.5819162173067354]",19
4755,"[0.3473404002466425, 0.415042167817131]",16
1801,"[0.467842372969146, 0.4045347711777086]",15
1017,"[0.28523553738066854, 0.27498963083855094]",9
11361,"[0.33098825877948534, 0.42001935572481425]",19
8506,"[0.21459808907321617, 0.4534771187728673]",20
3539,"[0.7936968198906997, 0.46204894234144556]",17
9990,"[0.35271188858213665, 0.4543066500580691]",17
7680,"[0.2222988068685576, 0.29849301811053186]",7
9196,"[0.34006750012442394, 0.4290059449654643]",17
5578,"[0.3549460474442037, 0.37605419603733886]",15
8878,"[0.3584636592749757, 0.4144891469537807]",17
3824,"[0.7984741170407315, 0.4794690999397481]",17
3817,"[0.8046061700909154, 0.4689617033003257]",17
3452,"[0.49845510292117545, 0.4139361260904304]",16
263,"[0.27389836954110575, 0.34439375084920415]",12
9803,"[0.19727147406325182, 0.42942071061788883]",17
847,"[0.3645006417273794, 0.06442693212261716]",3
4876,"[0.3020867994523957, 0.2369694455941809]",10
7877,"[0.14481627607823377, 0.5292409788397558]",25
6920,"[0.16121595284428097, 0.3659615650306937]",12
4354,"[0.3423729619179382, 0.5697497580576149]",22
5493,"[0.22854969814907883, 0.522051707439377]",21
3591,"[0.7670295194256771, 0.3059587999524096]",15
5028,"[0.2247706422081872, 0.41462740216470645]",17
9411,"[0.21642819792849333, 0.41476565739527943]",17
2064,"[0.4814612349696659, 0.29904603897388216]",14
4087,"[0.2631553928701174, 0.3218581501519398]",12
1239,"[0.3172267908991831, 0.41462740216470645]",15
2798,"[0.6922565004525454, 0.14447670398361853]",12
5108,"[0.2516043162024372, 0.36139914279508223]",14
1147,"[0.25956647810789824, 0.4209871422602363]",15
1643,"[0.5265009269357952, 0.4609429005754505]",17
3344,"[0.5519323097478909, 0.45140329045180294]",16
9558,"[0.17918429433859775, 0.38407299874256684]",15
5483,"[0.3672339211940166, 0.43107977326688146]",17
3894,"[0.7982126729137239, 0.4800221208030984]",17
9046,"[0.3770024243053098, 0.44670261300526565]",17
8029,"[0.23587013357018743, 0.40246094287629147]",16
7533,"[0.16150116462073358, 0.4064703442485527]",15
3668,"[0.7933640728322449, 0.361952163697727]",15
10881,"[0.27030945476199864, 0.15180423061457046]",2
5383,"[0.3289680087455358, 0.4149039126062052]",17
4390,"[0.4392736607005111, 0.20033181253765742]",9
7050,"[0.20328468888309845, 0.48181943870231125]",22
8966,"[0.36065028283815265, 0.41324484997685984]",17
4951,"[0.45845415221519764, 0.42817641364096803]",17
6946,"[0.17561914720893568, 0.38766763446240354]",14
1454,"[0.5707087512557875, 0.2409788469467949]",14
1698,"[0.46220944050664425, 0.2897829392917334]",14
6244,"[0.272709987170181, 0.35586893406334313]",13
9203,"[0.3395446118704088, 0.4290059449654643]",17
8180,"[0.2255074392734319, 0.41352136041835863]",17
7177,"[0.09797024290627239, 0.3015346329080766]",9
8778,"[0.35689499452981815, 0.4182220378648959]",17
10604,"[0.22099158625040766, 0.17254251347156374]",2
9537,"[0.1785425678542453, 0.38213742569137]",14
3663,"[0.7889195227575558, 0.3471588552445446]",15
2430,"[0.41667062793594484, 0.28936817363930883]",12
5234,"[0.35311593858892654, 0.1802848057549402]",7
9934,"[0.31953225269269736, 0.44919120693946]",17
8759,"[0.36376384466213474, 0.41711599613819533]",17
1906,"[0.4698388553536505, 0.39181529100629603]",15
4722,"[0.3363835147644246, 0.5147241808477195]",20
6975,"[0.18667110328893377, 0.48997649661846504]",23
7853,"[0.14365166135675408, 0.50684363333377]",24
9721,"[0.19342111517402508, 0.4359187059243445]",17
4901,"[0.31040547606575664, 0.4435227429575007]",15
511,"[0.3249988116090838, 0.427485137566692]",15
9629,"[0.18793078860819362, 0.4353656850609942]",18
6495,"[0.17069924417912152, 0.4493294621896803]",20
6768,"[0.17283833246029634, 0.3504769805032353]",11
10400,"[0.2543851309510765, 0.3962394580309818]",16
2556,"[0.5636259922953535, 0.4292824554069631]",16
9771,"[0.19503731520118475, 0.43578045067412424]",17
3899,"[0.7977135523091539, 0.4823724595460143]",17
2147,"[0.47319009363830716, 0.2715332503689345]",12
9289,"[0.3288016352163084, 0.43467440894742365]",17
4549,"[0.3900270951203674, 0.24001106043102008]",9
3247,"[0.566953462947453, 0.7135351859276629]",20
8898,"[0.3597708798762377, 0.4144891469537807]",17
4343,"[0.3362884441666444, 0.641918982424314]",24
11286,"[0.23142558349549833, 0.4133831052074329]",17
1550,"[0.5882730427433144, 0.47145029723452014]",17
8991,"[0.36521367114317904, 0.41296833955500833]",17
6531,"[0.13868422302804984, 0.48624360568770253]",24
6527,"[0.1408470789586697, 0.5028342319811561]",24
11043,"[0.2738508342422156, 0.15443107975969064]",2
11028,"[0.2737082283624333, 0.15429282454876486]",2
6895,"[0.1520178732690051, 0.39527167149555975]",15
8628,"[0.22165708038420515, 0.39416562974921193]",15
4557,"[0.3658553976275315, 0.24498824829940888]",9
6183,"[0.28984646100147293, 0.5968477809708436]",26
9628,"[0.18766934448118605, 0.43412138806442613]",19
8082,"[0.26363074582524243, 0.40882068297182134]",17
10128,"[0.3625279269923199, 0.456518733570412]",17
6483,"[0.20159718590760364, 0.436333471576769]",19
9422,"[0.2223701098000048, 0.41296833955500833]",17
4801,"[0.32999001758723306, 0.23724595603567966]",9
9019,"[0.3675429006030263, 0.40135490112994365]",17
8128,"[0.14510148785468638, 0.4064703442485527]",17
4653,"[0.3463421590543902, 0.523849025279648]",20
5834,"[0.3684698388638314, 0.3984515415433247]",15
9832,"[0.19468080049328493, 0.4312180284778072]",17
994,"[0.18731282979017413, 0.13300152078912683]",6
8435,"[0.22339211864170214, 0.44172542513687685]",20
1055,"[0.33645481769587177, 0.37218304987600337]",14
4797,"[0.3654038123387394, 0.23904327385630353]",10
7143,"[0.19477587107417718, 0.3731508364507199]",13
10269,"[0.35903408281099297, 0.4559657127070617]",18
4888,"[0.3236202880594866, 0.2824554127000759]",10
11084,"[0.2769168607673076, 0.15456933499026365]",2
2999,"[0.5956885487453152, 0.6262961426859298]",19
5136,"[0.3411608118975685, 0.18636803538932406]",20
6874,"[0.14419831724332635, 0.4122770634414378]",17
791,"[0.3377382706645767, 0.4566569888206322]",19
11149,"[0.2871131815348358, 0.1887183741125927]",4
935,"[0.3275894851959386, 0.3669293515661158]",14
8453,"[0.22709987165114653, 0.3883589105366796]",15
8347,"[0.16492370585372537, 0.4287294345436128]",18
4003,"[0.46731948471513085, 0.4460113369309896]",17
1784,"[0.48086704378420353, 0.4254113092456276]",16
7488,"[0.2437609925442013, 0.3727360707786481]",10
1735,"[0.587251033901617, 0.2823171574695029]",14
701,"[0.39178590102730937, 0.14392368312026824]",6
3873,"[0.7965964728865642, 0.47905433430697086]",17
8913,"[0.3585349622064229, 0.4149039126062052]",17
4938,"[0.33182012644251024, 0.4139361260904304]",17
345,"[0.3350049911979395, 0.35697497579004367]",14
4798,"[0.34234919426849314, 0.24056408129437037]",9
10807,"[0.26619765176265225, 0.15622839759996174]",2
6325,"[0.349313114981702, 0.4060555785961282]",15
1082,"[0.30622237010118714, 0.3735656020834972]",14
3645,"[0.7706422018373413, 0.30913867000017453]",15
9909,"[0.2874221609607334, 0.44780865475161347]",17
3038,"[0.59737605172081, 0.33402460942070755]",15
11050,"[0.2739459048399958, 0.15443107975969064]",2
8669,"[0.21481199790133365, 0.41020323515966794]",17
7971,"[0.23677330418154746, 0.3395548181917411]",11
3858,"[0.795170414038077, 0.47974561040089414]",17
7941,"[0.22897751580531378, 0.563390017962085]",27
324,"[0.2730902695275259, 0.4773952716776255]",19
10425,"[0.25474164567586427, 0.39734549977732964]",16
5109,"[0.25386224271394925, 0.3607078667208062]",14
3897,"[0.7979274611372713, 0.4801603760533187]",17
5662,"[0.38158958025978124, 0.3380340107929688]",15
5990,"[0.274445025427678, 0.3839347435119938]",15
2269,"[0.48502638208244003, 0.2720862712322848]",12
2221,"[0.4789656319805913, 0.31909304575659936]",14
8633,"[0.2205637685941727, 0.3938891193077132]",15
4045,"[0.34940818557948217, 0.4209871422602363]",15
6150,"[0.2730427342286358, 0.42057237658816454]",16
3778,"[0.7980462993844966, 0.156366652850182]",12
1879,"[0.4408898607276708, 0.3460528134981968]",14
2751,"[0.6307695964214789, 0.45002073826395633]",17
9213,"[0.33935447069173635, 0.43025024194238515]",17
720,"[0.3528069591630289, 0.2564634314939006]",9
5570,"[0.3622902505147574, 0.36374948155764536]",15
1176,"[0.2786043637428024, 0.27789299046446436]",11
4713,"[0.34035271188398863, 0.48154292824116524]",19
6397,"[0.1986499976297369, 0.41766901700154563]",17
9959,"[0.3140419261268659, 0.44753214432976196]",17
8334,"[0.1670152588360101, 0.42057237658816454]",19
7607,"[0.23211484527874088, 0.4350891745998482]",19
3877,"[0.7970005228933542, 0.4783630581934003]",17
6997,"[0.18800209155652875, 0.43412138806442613]",19
778,"[0.3227884204133497, 0.5154154569219955]",22
2428,"[0.4161715073482627, 0.2910272362686542]",12
5276,"[0.28951371394301817, 0.36153739804530244]",14
11350,"[0.2338261158867928, 0.4136596156292844]",18
10181,"[0.36390645054191706, 0.45831605143033033]",17
1386,"[0.43509055473594166, 0.43439789852557215]",17
5084,"[0.31991253505004225, 0.407991151647325]",16
433,"[0.3671863858951265, 0.37992534217902707]",14
7957,"[0.2157389361621387, 0.3518595326910819]",11
2637,"[0.6165090079366065, 0.5438960320623653]",19
2474,"[0.40393116889733993, 0.32807963499724946]",14
451,"[0.3333887911707798, 0.3880824000755336]",14
5632,"[0.32744687929926836, 0.4786395686152518]",18
9143,"[0.39570756286487124, 0.47905433430697086]",17
4159,"[0.33167752056272787, 0.3409373703795877]",12
2894,"[0.5058468412737313, 0.6673579427278445]",20
3274,"[0.5495555449891535, 0.6781418498677074]",20
11348,"[0.23330322764966557, 0.4136596156292844]",18
8036,"[0.23596520416796762, 0.40356698466193375]",16
6253,"[0.2743261871973407, 0.33789575554274853]",11
2566,"[0.5629604981784438, 0.43965159683545973]",17
5805,"[0.35508865332398604, 0.40937370383517163]",16
4074,"[0.3752911536803699, 0.258952025428095]",11
2697,"[0.5981128487860548, 0.7952440204376569]",22
3421,"[0.48535912915778273, 0.3135628369855658]",15
418,"[0.3664733564624389, 0.38434950920371286]",15
2747,"[0.647620858493206, 0.370938752938377]",15
9683,"[0.19194752102664775, 0.43619521636584324]",18
6147,"[0.27318534010841816, 0.42112539747116207]",16
5718,"[0.21267290963704677, 0.37494815427134376]",15
10457,"[0.25474164567586427, 0.3985897967542505]",16
3235,"[0.5642439511302608, 0.5544034287214349]",19
4854,"[0.3263060322272337, 0.377713258647037]",15
11157,"[0.28934734039690285, 0.1887183741125927]",4
9016,"[0.3674715976715791, 0.41352136041835863]",17
3378,"[0.5293292769833245, 0.6947324761415137]",20
1040,"[0.2592574986988885, 0.4012166458993706]",15
10020,"[0.36412035937003456, 0.4598368588291027]",17
2852,"[0.5405951418914402, 0.6275404396432034]",19
7542,"[0.18227408851313476, 0.3824139361132215]",15
10740,"[0.2544802015488567, 0.20157610947528376]",4
6436,"[0.17036649712066676, 0.4301119867314594]",18
6017,"[0.3380234824410293, 0.3879441448646078]",15
8213,"[0.23159195702472574, 0.4350891745998482]",18
6448,"[0.022793173926350763, 0.43080326280573544]",19
5534,"[0.26016066929336057, 0.5007604036993861]",20
6994,"[0.1874079003710664, 0.43439789852557215]",19
10534,"[0.21081903313232456, 0.21941103274565807]",4
4445,"[0.38339592146561335, 0.35642195492669343]",15
3812,"[0.8070067024822098, 0.4457348264894908]",17
8989,"[0.3645006417273794, 0.41269182913315683]",17
8835,"[0.35592052098701094, 0.4165629752551978]",17
5233,"[0.3611731710752799, 0.17599889396082743]",7
2928,"[0.622427152158673, 0.6514585925283143]",20
5362,"[0.3705138565303381, 0.403152218989862]",16
3975,"[0.5576127774923948, 0.2583990045647447]",12
1834,"[0.46888814946028834, 0.3815844048083724]",15
1943,"[0.3941626657860467, 0.4451818056064933]",17
5510,"[0.22569758045210433, 0.5227429835333003]",21
7935,"[0.22631553928701173, 0.3853172956998404]",12
10089,"[0.36305081522944715, 0.4569334992228365]",17
5197,"[0.22030232446716513, 0.23185400247557184]",9
2242,"[0.4917288586855292, 0.26323793722220773]",12
3662,"[0.7891096639193403, 0.34881791789353717]",15
702,"[0.39019346864959475, 0.1429558965848462]",6
2427,"[0.41598136616959025, 0.2907507258271554]",12
134,"[0.2950040404919617, 0.4830637356399376]",19
4926,"[0.2816941579173394, 0.5651873358220033]",22
3342,"[0.553310833297488, 0.40937370383517163]",15
2471,"[0.40490564244014715, 0.3698327111920292]",15
271,"[0.2727812901016282, 0.35849578320846326]",13
10854,"[0.26833674002693914, 0.15346329326356306]",2
1399,"[0.4323810429187495, 0.4355039402522727]",17
10572,"[0.21172220372679665, 0.22107009539465067]",4
9081,"[0.3983933070326183, 0.40785289643639927]",17
4740,"[0.3467224414117351, 0.41200055301958627]",16
9921,"[0.3171554879508479, 0.45029724872510235]",17
7434,"[0.2024765888695186, 0.3193695562177454]",7
6327,"[0.21619052146781872, 0.49287985620508395]",22
10505,"[0.2474687455367578, 0.27844601132781466]",9
2867,"[0.4893283262773468, 0.7533526890712458]",21
1840,"[0.4681988876770458, 0.35932531451331234]",15
1020,"[0.27396967247255294, 0.29476012719941663]",10
6070,"[0.36856490944472364, 0.43868381030003767]",17
5988,"[0.27425488424900557, 0.38379648830106805]",15
2611,"[0.6562485145155768, 0.35586893406334313]",15
10968,"[0.2747064695546856, 0.15484584545140964]",2
961,"[0.2828587726388191, 0.5013134245823837]",20
11032,"[0.2744687930771231, 0.15484584545140964]",2
9541,"[0.18025383847918516, 0.38296695701586625]",14
10059,"[0.3625041593428749, 0.4545831604995679]",17
6201,"[0.2650092693748396, 0.5456933499222837]",24
3391,"[0.52773684460561, 0.6934881791449456]",20
7690,"[0.21930408327491285, 0.2913037466905057]",7
8950,"[0.36024623283136276, 0.4122770634414378]",17
6487,"[0.18317725910760685, 0.43730125811219106]",19
2143,"[0.4738793554215497, 0.2503802018595167]",11
5709,"[0.22738508342759914, 0.3492326835066672]",15
9677,"[0.19147216808841064, 0.4379925342257616]",18
1352,"[0.4367305224125464, 0.4382690446476131]",17
6145,"[0.2732091077578632, 0.4212636526820878]",17
10691,"[0.25390977801283937, 0.19853449467773907]",4
5983,"[0.2730427342286358, 0.38379648830106805]",15
9514,"[0.20376004182133559, 0.36430250242099566]",12
6571,"[0.2692636782877442, 0.2983547628996061]",8
8083,"[0.263416836997125, 0.4089589381827471]",17
10926,"[0.2763702048807353, 0.15539886629511268]",2
1580,"[0.6242810286633951, 0.37384211252499594]",15
5137,"[0.3399248942277537, 0.18802709803831666]",9
5171,"[0.2506060750101849, 0.5067053781424915]",20
4867,"[0.35456576508685883, 0.3188165353151006]",12
6223,"[0.26721966060434954, 0.46080464536452476]",20
2293,"[0.42377715454582393, 0.42057237658816454]",15
